Scheme Name       Net Asset Value
BANK OF INDIA ELSS Tax Saver -ECO Plan-IDCW	28.79
BANK OF INDIA ELSS Tax Saver -Regular Plan- Growth	160.26
BANK OF INDIA ELSS Tax Saver -Regular Plan-IDCW	30.87
BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option	109.3992
BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - IDCW Option	29.5728
BARODA BNP PARIBAS ELSS Tax Saver Fund - Regular - Growth Option	96.7757
BARODA BNP PARIBAS ELSS Tax Saver Fund- Regular - IDCW Option	23.2338
CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION	200.8100
CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - IDCW (Payout)	81.9000
CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN - GROWTH OPTION	179.1900
CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout)	50.4200
DSP ELSS Tax Saver Fund - Direct Plan - Growth	156.452
DSP ELSS Tax Saver Fund - Direct Plan - IDCW	94.5
DSP ELSS Tax Saver Fund - Regular Plan - Growth	140.563
DSP ELSS Tax Saver Fund - Regular Plan - IDCW	24.095
Edelweiss ELSS Tax Saver Fund - Direct Plan - IDCW Option	45.3
Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option	133.97
Edelweiss ELSS Tax Saver Fund - Regular Plan - Growth Option	112.83
Edelweiss ELSS Tax Saver Fund - Regular Plan - IDCW Option	30.2
Franklin India ELSS Tax Saver Fund - Direct - Growth	1675.6698
Franklin India ELSS Tax Saver Fund - Direct - IDCW	78.9687
Franklin India ELSS Tax Saver Fund - IDCW	67.9878
Franklin India ELSS Tax Saver Fund-Growth	1499.9700
Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Dividend Option	23.16
Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option	23.19
Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout)	20.37
Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)-Regular Plan-Growth Option	20.37
HDFC ELSS Tax saver - Growth Option - Direct Plan	1579.275
HDFC ELSS Tax saver - Growth Plan	1460.213
HDFC ELSS Tax saver - IDCW Option - Direct Plan	105.872
HDFC ELSS Tax saver - IDCW Plan	78.042
HDFC Long Term Advantage Plan - Growth Option - Direct Plan	625.385
HDFC Long Term Advantage Plan - Growth Plan	595.168
HDFC Long Term Advantage Plan - IDCW Option - Direct Plan	57.515
HDFC Long Term Advantage Plan - IDCW Plan	51.722
HSBC ELSS Tax saver Fund - Direct Growth	149.9007
HSBC ELSS Tax saver Fund - Direct IDCW Payout	42.1565
HSBC ELSS Tax saver Fund - Regular Growth	137.2894
HSBC ELSS Tax saver Fund - Regular IDCW Payout	28.7635
HSBC Tax Saver Equity Fund - Growth	95.9757
HSBC Tax Saver Equity Fund - Growth Direct	107.9354
HSBC Tax Saver Equity Fund - IDCW	35.1221
HSBC Tax Saver Equity Fund - IDCW Direct Plan	39.6244
ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth	1070.28
ICICI Prudential ELSS Tax Saver Fund - Direct Plan - IDCW	48.18
ICICI Prudential ELSS Tax Saver Fund - Growth	962.72
ICICI Prudential ELSS Tax Saver Fund - IDCW	24.15
Invesco India ELSS Tax Saver Fund - Direct Plan - Growth	152.83
Invesco India ELSS Tax Saver Fund - Direct Plan - IDCW (Payout / Reinvestment)	33.22
Invesco India ELSS Tax Saver Fund - Growth	128.85
Invesco India ELSS Tax Saver Fund - IDCW (Payout / Reinvestment)	25.22
ITI ELSS Tax Saver Fund - Direct Plan - Growth Option	27.7074
ITI ELSS Tax Saver Fund - Direct Plan - IDCW Option	25.5496
ITI ELSS Tax Saver Fund - Regular Plan - Growth Option	24.5840
ITI ELSS Tax Saver Fund - Regular Plan - IDCW Option	22.5591
JM ELSS Tax Saver Fund (Direct) - Growth Option	57.0672
JM ELSS Tax Saver Fund (Direct) - IDCW	55.6602
JM ELSS Tax Saver Fund (Regular) - Growth option	49.8096
JM ELSS Tax Saver Fund (Regular) - IDCW	49.8089
Kotak ELSS Tax Saver Fund-Growth	117.516
Kotak ELSS Tax Saver Fund-Growth - Direct	138.038
Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option	43.98
Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct	57.823
LIC MF ELSS Tax Saver-Direct Plan-Growth	177.3175
LIC MF ELSS Tax Saver-Direct Plan-IDCW	39.1585
LIC MF ELSS Tax Saver-Regular Plan-Growth	154.8712
LIC MF ELSS Tax Saver-Regular Plan-IDCW	32.4212
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (10 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (10 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment	37.1826
LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment	41.4439
LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment	37.1826
Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth	34.2194
Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW	18.8297
Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW	23.1564
Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth	29.0625
Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth	56.995
Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW	31.217
Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth	50.259
Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW	26.468
Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option	61.1239
Motilal Oswal ELSS Tax Saver Fund - IDCW Payout	31.5585
Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option	53.1996
Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout	40.6180
Navi ELSS Tax Saver Fund - Direct Plan IDCW Payout	33.64
Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout	28.5983
Navi ELSS Tax Saver Fund- Direct Plan- Growth Option	34.0645
Navi ELSS Tax Saver Fund- Regular Plan- Growth Option	28.601
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH	15.5186
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN IDCW PAYOUT	15.5257
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN GROWTH	15.1291
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN IDCW PAYOUT	15.1889
NIPPON INDIA TAX SAVER (ELSS) FUND - ANNUAL IDCW Option	22.0644
NIPPON INDIA TAX SAVER (ELSS) FUND - DIRECT Plan - ANNUAL IDCW Option	24.0106
NIPPON INDIA TAX SAVER (ELSS) FUND - DIRECT Plan - IDCW Option	48.6054
NIPPON INDIA TAX SAVER (ELSS) FUND - IDCW Option	36.2974
Nippon India Tax Saver (ELSS) Fund-Growth Plan-Growth Option	131.0442
Nippon India Tax Saver Fund - Direct Plan Growth Plan - Growth Option	144.0770
NJ ELSS Tax Saver Scheme Direct Growth	14.95
NJ ELSS Tax Saver Scheme Direct IDCW	14.95
NJ ELSS Tax Saver Scheme Regular Growth	14.34
NJ ELSS Tax Saver Scheme Regular IDCW	14.34
PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option	19.88
PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option	40.95
PGIM India ELSS Tax Saver Fund - Regular Plan - Dividend Option	18.65
PGIM India ELSS Tax Saver Fund - Regular Plan - Growth Option	35.64
Parag Parikh ELSS Tax Saver Fund- Direct Growth	34.9273
Parag Parikh ELSS Tax Saver Fund- Regular Growth	32.4114
quant ELSS Tax Saver Fund - Growth Option - Direct Plan	421.9066
quant ELSS Tax Saver Fund - Growth Option - Regular Plan	376.1242
quant ELSS Tax Saver Fund - IDCW Option - Direct Plan	56.2424
quant ELSS Tax Saver Fund - IDCW Option - Regular Plan	52.2292
Quantum ELSS Tax Saver Fund - Direct Plan Growth Option	132.44
Quantum ELSS Tax Saver Fund - Direct Plan IDCW	131.58
Quantum ELSS Tax Saver Fund - Regular Plan Growth Option	125.98
Quantum ELSS Tax Saver Fund - Regular Plan IDCW	125.13
Samco ELSS Tax Saver Fund - Direct Plan - Growth Option	13.60
Samco ELSS Tax Saver Fund - Regular Plan - Growth Option	13.05
SBI ELSS Tax Saver Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	118.6665
SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH	479.0950
SBI ELSS Tax Saver Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	89.7417
SBI ELSS Tax Saver FUND - REGULAR PLAN- GROWTH	442.6445
Shriram ELSS Tax Saver Fund - Direct Growth	23.9935
Shriram ELSS Tax Saver Fund - Direct- IDCW	23.8136
Shriram ELSS Tax Saver Fund - Regular Growth	21.2827
Shriram ELSS Tax Saver Fund - Regular-IDCW	21.2854
Sundaram ELSS Tax Saver Fund Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	557.0182
Sundaram ELSS Tax Saver Fund Direct Plan Growth	557.5857
Sundaram ELSS Tax Saver Fund Regular Growth	520.9219
Sundaram ELSS Tax Saver Fund Regular Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	417.7488
Tata ELSS Fund- Direct Plan - Payout of IDCW Option	232.5265
Tata ELSS Fund- Regular Plan - Payout of IDCW Option	100.9403
Tata ELSS Fund-Growth-Direct Plan	51.7700
Tata ELSS Fund-Growth-Regular Plan	45.1049
Taurus ELSS Tax Saver Fund - Direct Plan - Growth	205.79
Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	94.85
Taurus ELSS Tax Saver Fund - Regular Plan - Growth	188.52
Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	88.31
Union ELSS Tax Saver Fund - Direct Plan - Growth Option	72.57
Union ELSS Tax Saver Fund - Direct Plan - IDCW Option	72.57
Union ELSS Tax Saver Fund - Growth Option	66.67
Union ELSS Tax Saver Fund - IDCW Option	37.27
UTI ELSS Tax Saver Fund - Direct Plan - Growth Option	234.9763
UTI ELSS Tax Saver Fund - Direct Plan - IDCW	55.3753
UTI ELSS Tax Saver Fund - Regular Plan - Growth Option	209.4251
UTI ELSS Tax Saver Fund - Regular Plan - IDCW	40.0088
WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth	18.740
WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW	18.740
WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth	17.798
WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW	17.798
360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH	15.9643
360 ONE FLEXICAP FUND-DIRECT PLAN- IDCW	15.9643
360 ONE FLEXICAP FUND-REGULAR PLAN- GROWTH	15.3941
360 ONE FLEXICAP FUND-REGULAR PLAN- IDCW	15.3941
Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan	2068.05
Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan	1846.89
Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW	239.66
Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW	169.35
Axis Flexi Cap Fund - Direct Plan - Growth	30.41
Axis Flexi Cap fund - Direct Plan - IDCW	19.83
Axis Flexi Cap Fund - Regular Plan - Growth	27.47
Axis Flexi Cap Fund - Regular Plan - IDCW	18.10
Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth	15.020
Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth	15.493
Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW	15.493
Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW	15.020
BANDHAN Flexi Cap Fund - Regular Plan - Growth	212.807
BANDHAN Flexi Cap Fund - Regular Plan - IDCW	50.819
BANDHAN Flexi Cap Fund-Direct Plan-Growth	233.081
BANDHAN Flexi Cap Fund-Direct Plan-IDCW	55.460
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth	38.44
BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW	32.85
BANK OF INDIA Flexi Cap Fund Regular Plan -Growth	35.37
BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW	32.14
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option	16.3300
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option	14.8971
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option	15.6142
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option	14.2457
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION	394.2800
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	97.9700
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION	350.5900
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	64.2700
CAPITALMIND FLEXI CAP FUND DIRECT GROWTH	10.0961
CAPITALMIND FLEXI CAP FUND REGULAR GROWTH	10.0672
DSP Flexi Cap Fund - Direct Plan - Growth	115.957
DSP Flexi Cap Fund - Direct Plan - IDCW	93.068
DSP Flexi Cap Fund - Regular Plan - Growth	104.024
DSP Flexi Cap Fund - Regular Plan - IDCW	64.364
Edelweiss Flexi Cap Fund - Direct Plan - Growth Option	45.499
Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option	37.355
Edelweiss Flexi Cap Fund - Regular - IDCW Option	32.181
Edelweiss Flexi Cap Fund - Regular Plan - Growth Option	39.192
Franklin India Flexi Cap Fund - Direct - Growth	1853.1156
Franklin India Flexi Cap Fund - Direct - IDCW 	77.1648
Franklin India Flexi Cap Fund - Growth	1661.3099
Franklin India Flexi Cap Fund - IDCW 	68.4995
HDFC Flexi Cap Fund - Growth Option - Direct Plan	2264.654
HDFC Flexi Cap Fund - Growth Plan	2068.024
HDFC Flexi Cap Fund - IDCW Option - Direct Plan	98.809
HDFC Flexi Cap Fund - IDCW Plan	81.976
Helios Flexi Cap Fund - Direct Plan - Growth Option	15.71
Helios Flexi Cap Fund - Direct Plan - IDCW Option	15.71
Helios Flexi Cap Fund - Regular Plan - Growth Option	15.27
Helios Flexi Cap Fund - Regular Plan - IDCW Option	15.27
HSBC Flexi Cap Fund - Direct Growth	249.9048
HSBC Flexi Cap Fund - Direct IDCW	49.7712
HSBC Flexi Cap Fund - Regular Growth	223.6496
HSBC Flexi Cap Fund - Regular IDCW	45.9058
ICICI Prudential Flexicap Fund - Direct Plan - Growth	21.03
ICICI Prudential Flexicap Fund - Direct Plan - IDCW	19.32
ICICI Prudential Flexicap Fund - Growth	20.00
ICICI Prudential Flexicap Fund - IDCW	18.29
Invesco India Flexi Cap Fund - Direct Plan - Growth	20.7
Invesco India Flexi Cap Fund - Direct Plan - IDCW	20.71
Invesco India Flexi Cap Fund - Growth	19.56
Invesco India Flexi Cap Fund - IDCW	19.56
ITI Flexi Cap Fund- Direct Plan- Growth	18.9901
ITI Flexi Cap Fund- Direct Plan- IDCW	18.9901
ITI Flexi Cap Fund- Regular Plan- Growth	18.1200
ITI Flexi Cap Fund- Regular Plan- IDCW	18.1200
JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option	10.09
JM Flexicap Fund (Direct) - Growth Option	113.5069
JM Flexicap Fund (Direct) - IDCW	103.1722
JM Flexicap Fund (Regular) - Growth option	99.4479
JM Flexicap Fund (Regular) - IDCW	76.6323
Kotak Flexicap Fund - Growth	86.821
Kotak Flexicap Fund - Growth - Direct	98.013
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	52.427
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	59.857
LIC MF Flexi Cap Fund-Direct Plan-Growth	112.2765
LIC MF Flexi Cap Fund-Direct Plan-IDCW	37.7827
LIC MF Flexi Cap Fund-Regular Plan-Growth	101.678
LIC MF Flexi Cap Fund-Regular Plan-IDCW	32.0857
Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth	17.8462
Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW	15.4398
Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth	16.5415
Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW	14.1787
Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW	16.625
Mirae Asset Flexi Cap Fund - Direct Plan - Growth	16.673
Mirae Asset Flexi Cap Fund - Regular Plan - Growth	16.030
Mirae Asset Flexi Cap Fund - Regular Plan - IDCW	16.036
Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment	37.1392
Motilal Oswal Flexi cap Fund Direct Plan-Growth Option	69.8491
Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment	35.5117
Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option	62.8975
Navi Flexi Cap Fund - Direct Plan - Growth	26.5888
NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT	26.3868
NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT	26.3876
NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT	26.3818
NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT	26.3539
NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT	26.4076
Navi Flexi Cap Fund - Regular Plan - Growth	23.0445
NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT	23.0452
NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT	23.0481
NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT	23.0536
NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT	23.0478
NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT	23.042
Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option	18.0054
Nippon India Flexi Cap Fund - Direct Plan - IDCW Option	18.0054
Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option	16.9723
Nippon India Flexi Cap Fund - Regular Plan - IDCW Option	16.9723
NJ Flexi Cap Fund - Direct Plan - Growth Option	14.04
NJ Flexi Cap Fund - Direct Plan - IDCW Option	14.04
NJ Flexi Cap Fund - Regular Plan - Growth Option	13.57
NJ Flexi Cap Fund - Regular Plan - IDCW Option	13.57
PGIM India Flexi Cap Fund - Direct Plan - Dividend Option	22.77
PGIM India Flexi Cap Fund - Direct Plan - Growth Option	44.04
PGIM India Flexi Cap Fund - Regular Plan - Dividend Option	20.09
PGIM India Flexi Cap Fund - Regular Plan - Growth Option	37.55
Parag Parikh Flexi Cap Fund - Direct Plan - Growth	94.5532
Parag Parikh Flexi Cap Fund - Regular Plan - Growth	86.6243
quant Flexi Cap Fund - Growth Option - Regular Plan	98.5179
quant Flexi Cap Fund - Growth Option-Direct Plan	109.8042
quant Flexi Cap Fund - IDCW Option - Direct Plan	74.6388
quant Flexi Cap Fund - IDCW Option - Regular Plan	70.4126
Samco Flexi Cap Fund - Direct Plan - Growth Option	10.65
Samco Flexi Cap Fund - Regular Plan - Growth Option	10.09
SBI Flexicap Fund - DIRECT PLAN - Growth Option	125.0590
SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	62.5082
SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	50.0349
SBI Flexicap Fund - REGULAR PLAN -Growth Option	111.7410
Shriram Flexi Cap Fund - Direct Growth	23.0633
Shriram Flexi Cap Fund - Direct-IDCW	22.8442
Shriram Flexi Cap Fund - Regular Growth	20.3548
Shriram Flexi Cap Fund - Regular-IDCW	20.3504
Sundaram Flexicap Fund Direct Growth	15.8394
Sundaram Flexicap Fund Direct Plan IDCW Payout	15.0241
Sundaram Flexicap Fund Direct Plan IDCW Reinvestment	15.0241
Sundaram Flexicap Fund Regular Growth	15.0897
Sundaram Flexicap Fund Regular Plan IDCW Payout	14.3132
Sundaram Flexicap Fund Regular Plan IDCW Reinvestment	14.3132
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 	27.6253
Tata Flexi Cap Fund -Regular Plan-Growth	24.8054
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	27.6253
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	24.8054
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	24.8054
Tata Flexi Cap Fund-Direct Plan-Growth	27.6253
Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option	119.41
Taurus Flexi Cap Fund - Direct Plan - Growth	236.69
Taurus Flexi Cap Fund - Regular Plan - Growth 	227.48
Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	110.39
THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH	10.02
THE WEALTH COMPANY FLEXI CAP FUND - DIRECT IDCW	10.02
THE WEALTH COMPANY FLEXI CAP FUND - REGULAR GROWTH	10.02
THE WEALTH COMPANY FLEXI CAP FUND - REGULAR IDCW	10.02
TRUSTMF Flexi Cap Fund-Direct Plan- Growth	11.97
TRUSTMF Flexi Cap Fund-Direct Plan- IDCW	11.96
TRUSTMF Flexi Cap Fund-Regular Plan- Growth	11.67
TRUSTMF Flexi Cap Fund-Regular Plan- IDCW	11.67
Unifi Flexi Cap Fund - Direct Growth	10.3302
Unifi Flexi Cap Fund - Regular Growth	10.281
Union Flexi Cap Fund - Direct Plan - Growth Option	58.33
Union Flexi Cap Fund - Direct Plan - IDCW Option	50.96
Union Flexi Cap Fund - Growth Option	52.25
Union Flexi Cap Fund - IDCW Option	33.00
UTI - Flexi Cap Fund-Growth Option	333.1406
UTI - Flexi Cap Fund-Growth Option - Direct	357.8706
UTI Flexi Cap Fund - Direct Plan - IDCW	238.1572
UTI Flexi Cap Fund - Regular Plan - IDCW	220.2513
WhiteOak Capital Flexi Cap Fund Direct Plan IDCW	18.641
WhiteOak Capital Flexi Cap Fund Direct Plan-Growth	18.641
WhiteOak Capital Flexi Cap Fund Regular Plan IDCW	17.770
WhiteOak Capital Flexi Cap Fund Regular Plan-Growth	17.770
360 ONE Focused Fund - Direct Plan - Dividend	53.5009
360 ONE Focused Fund - Regular Plan - Dividend	42.0811
360 ONE Focused Fund -Regular Plan - Growth	47.5601
360 ONE Focused Fund-Direct Plan-Growth	54.0522
Aditya Birla Sun Life Focused Fund - Growth - Direct Plan	163.155
Aditya Birla Sun Life Focused Fund -Direct - IDCW	58.248
Aditya Birla Sun Life Focused Fund -Growth Option	144.501
Aditya Birla Sun Life Focused Fund -Regular - IDCW	24.6714
Axis Focused Fund - Direct Plan - Growth Option	65.63
Axis Focused Fund - Direct Plan - IDCW	36.46
Axis Focused Fund - Regular Plan - Growth Option	56.74
Axis Focused Fund - Regular Plan - IDCW	20.42
Bandhan Focused Fund - Direct Plan - Growth	104.766
Bandhan Focused Fund - Direct Plan - IDCW	35.784
Bandhan Focused Fund - Regular Plan - Growth	88.691
Bandhan Focused Fund - Regular Plan - IDCW	20.248
BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option	25.1860
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option	18.1095
BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option	15.9527
